tot_credit_debt,avg_card_debt,credit_age,credit_good_age,card_age,non_mtg_acc_past_due_12_months_num,non_mtg_acc_past_due_6_months_num,mortgages_past_due_6_months_num,credit_past_due_amount,inq_12_month_num,card_inq_24_month_num,card_open_36_month_num,auto_open_36_month_num,uti_card,uti_50plus_pct,uti_max_credit_line,uti_card_50plus_pct,ind_acc_XYZ,rep_income,Default_ind,isNaN_rep_income,isNaN_uti_card_50plus_pct,isOld,State_AL,State_FL,State_GA,State_LA,State_MS,State_NC,State_SC
95649.7,15743.37,254.0,118.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645593071614091,0.5116195660712821,0.569143684841837,0.6755090017920713,0.0,73000.0,1,0,0,0,0,0,0,0,0,1,0
48445.12,9099.57,403.0,192.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5442093802441088,0.5589899604794607,0.3514712361611732,0.4482208609895932,0.0,77000.0,0,0,0,1,0,0,0,0,1,0,0
142135.86,13954.01,333.0,168.0,298.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.56743613225589,0.5345092204186173,0.5489608657405229,0.609854863276438,0.0,64000.0,0,0,0,1,0,0,0,0,0,1,0
68565.46,10920.96,368.0,180.0,311.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5264124455924736,0.4428886496554925,0.5132547439859935,0.3877425876174358,0.0,86000.0,0,0,0,1,0,0,0,0,0,1,0
120178.63,99999.0,363.0,191.0,295.0,0.0,0.0,0.0,0.0,3.0,8.0,1.0,1.0,0.5463857612251241,0.5523546941556223,0.3330989260990324,0.4354917195992707,1.0,86000.0,1,0,0,1,0,0,0,0,0,0,1
57864.86,15183.55,347.0,173.0,342.0,2.0,0.0,1.0,10038.02,1.0,0.0,0.0,0.0,0.54807784467817,0.4607376958765894,0.5578110845510302,0.5899610872929197,0.0,75000.0,1,1,0,1,1,0,0,0,0,0,0
115532.87,17192.17,348.0,161.0,315.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.3572317436666838,0.5700022050583922,0.5037057504599813,0.3506978064985722,0.0,91000.0,0,0,0,1,0,1,0,0,0,0,0
84942.6,14663.43,332.0,149.0,316.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.3497698618548863,0.3611425965540877,0.3454539672530984,0.4154053142409518,0.0,72000.0,0,0,0,1,0,1,0,0,0,0,0
92809.82,10689.22,231.0,132.0,192.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6029551982767577,0.6283301191857431,0.6353055799068301,0.5243228057128171,1.0,66000.0,1,0,0,0,0,0,0,0,0,0,1
107693.44,14367.88,167.0,102.0,154.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.383946748876698,0.367796187928997,0.3875448980682885,0.3833119746131305,1.0,60000.0,0,0,0,0,0,0,0,0,1,0,0
94874.44,9708.65,269.0,109.0,267.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.6757152397208628,0.715259068606799,0.3709279876473513,0.6645985061077666,1.0,97000.0,1,0,0,0,0,0,0,0,0,1,0
92720.45,16693.51,192.0,121.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4749905466211456,0.4896548510083708,0.4945658665304193,0.4857949600094893,0.0,69000.0,0,0,0,0,0,0,0,1,0,0,0
113421.51,16390.05,247.0,111.0,227.0,1.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.4588402128215025,0.4542973639621654,0.5610573085265262,0.4804420698476284,0.0,84000.0,1,0,0,0,0,1,0,0,0,0,0
96729.39,13364.67,233.0,59.0,216.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.6048100203880384,0.7891731334784375,0.5221702395139534,0.5127371083828508,0.0,54000.0,1,0,0,0,1,0,0,0,0,0,0
91323.23,16557.59,418.0,233.0,389.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,1.0,0.5112887894022501,0.6255711328699681,0.4477053197387178,0.3673453758735701,1.0,43000.0,0,0,0,1,0,0,0,1,0,0,0
132445.92,16899.95,221.0,119.0,197.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.542994645900371,0.5815971522618536,0.5771002257191277,0.4877757141526225,0.0,87000.0,1,0,0,0,0,0,0,0,0,0,1
97315.31,19746.03,189.0,133.0,170.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,1.0,0.6017613459202985,0.6473079017601489,0.5229107330093459,0.5751380022485052,0.0,61000.0,1,0,0,0,0,0,1,0,0,0,0
43733.16,8332.24,215.0,99.0,191.0,2.0,0.0,1.0,7275.82,2.0,2.0,1.0,0.0,0.5702518601184212,0.6896358328555123,0.5639756899978903,0.5283252743216326,0.0,68000.0,1,0,0,0,0,0,0,0,0,0,1
98903.7,17469.16,294.0,162.0,278.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,0.5686847667508839,0.5485914580558459,0.5475479561633446,0.4900744867891026,1.0,91000.0,1,0,1,0,0,0,0,0,1,0,0
104575.64,17018.06,286.0,139.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4018262405653914,0.3535788151239656,0.4581431707205943,0.4523574407435009,0.0,75000.0,0,1,0,0,0,0,1,0,0,0,0
95359.8,9804.54,366.0,131.0,307.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.6204565091006592,0.6602896223197257,0.5535003545925099,0.5959723150309343,0.0,70000.0,0,0,0,1,1,0,0,0,0,0,0
127947.73,18860.94,323.0,178.0,231.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.5038011571127852,0.6694980806332911,0.4305681674841154,0.5081338855494273,0.0,117000.0,1,0,0,1,1,0,0,0,0,0,0
75104.44,12912.18,262.0,131.0,251.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.4261731321596898,0.446744743306685,0.4489514196873602,0.4900744867891026,0.0,72000.0,0,0,1,0,0,1,0,0,0,0,0
114624.1,17745.19,125.0,93.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5332983933639941,0.4976703047339058,0.3862139976880752,0.5350305709523756,1.0,47000.0,1,0,0,0,0,0,1,0,0,0,0
105278.56,12843.21,345.0,182.0,331.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.3663256193111898,0.3469197968110121,0.4672759063242393,0.301403345025285,0.0,53000.0,0,0,0,1,0,0,0,0,0,1,0
135500.27,13250.54,370.0,170.0,364.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.3574101256263012,0.427112965138835,0.4166799474205939,0.4029704030274849,0.0,79000.0,0,0,0,1,1,0,0,0,0,0,0
84927.84,14765.73,295.0,137.0,244.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.4070078298901558,0.4229523417282454,0.3583058596776878,0.4414230648171658,0.0,93000.0,1,0,0,0,0,0,0,0,1,0,0
68835.67,11776.3,183.0,109.0,179.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.4744893849555682,0.5333254787566881,0.4599078006957943,0.4989593361810058,1.0,62000.0,0,0,0,0,0,1,0,0,0,0,0
117568.11,14402.8,336.0,172.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3227871602194414,0.3879361684809969,0.3105555248818624,0.4344660528422056,0.0,72000.0,0,0,0,1,0,0,0,0,0,1,0
90360.52,16425.78,282.0,147.0,274.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.6860053564069296,0.5614977313285543,0.6346194789433799,0.5478594007172812,0.0,75000.0,1,1,0,0,0,0,0,1,0,0,0
125499.96,12549.44,200.0,111.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4379982003343917,0.2954159512762428,0.470707368453971,0.4695628387927318,0.0,61000.0,0,0,0,0,0,0,0,0,1,0,0
129809.29,18012.05,284.0,179.0,266.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.572866123377038,0.6098605247870257,0.6836262367123829,0.5938410351290563,0.0,53000.0,1,0,0,0,0,0,0,1,0,0,0
113143.7,17647.69,224.0,106.0,207.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.4350018418188194,0.549557865314023,0.382442734706719,0.3245295811486333,0.0,74000.0,1,0,0,0,1,0,0,0,0,0,0
112148.24,13937.96,151.0,40.0,151.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.6903022623289633,0.7155136104943919,0.6061808253685708,0.6376751095365392,0.0,63000.0,1,0,0,0,0,0,1,0,0,0,0
81650.87,9640.99,306.0,110.0,281.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4919891082563355,0.6151534325559586,0.4342316708429601,0.3942297513110919,0.0,75000.0,1,1,0,1,0,0,0,1,0,0,0
110943.85,15024.19,211.0,136.0,194.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.613384702721922,0.5911640729388363,0.546416292399197,0.4747033261769501,0.0,69000.0,0,0,0,0,0,0,0,1,0,0,0
108526.02,14135.88,281.0,123.0,274.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4141761679881389,0.4715686118087757,0.493903726060606,0.4014116565400419,0.0,75000.0,0,1,0,0,0,0,0,1,0,0,0
42680.75,10156.54,231.0,118.0,218.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.4524895532912361,0.4687571975116091,0.4121838385580758,0.4237050066973264,0.0,84000.0,0,0,0,0,0,0,0,0,0,0,1
94302.64,11977.97,321.0,163.0,290.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.421599748702957,0.5170743253117406,0.4149002879354336,0.5006486899760795,1.0,82000.0,0,0,0,1,0,0,0,0,1,0,0
106541.56,15344.32,261.0,129.0,232.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.6364202526430464,0.5575027843049316,0.6185632938603811,0.5779318955152061,0.0,57000.0,0,0,0,0,0,0,1,0,0,0,0
120543.59,14071.18,243.0,123.0,228.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.4688851496257095,0.4584406245834797,0.6306714419286277,0.5024702763977119,0.0,72000.0,0,0,0,0,0,0,0,0,0,1,0
88830.98,12282.57,296.0,170.0,259.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5151856610508562,0.4620225992760388,0.5318530009318517,0.5004144821781545,0.0,50000.0,0,0,0,0,1,0,0,0,0,0,0
81943.43,9243.01,218.0,112.0,206.0,0.0,0.0,0.0,0.0,5.0,9.0,1.0,0.0,0.6449335521049512,0.5133681416413789,0.6504532192447938,0.6542990310616787,1.0,61000.0,1,0,0,0,0,0,1,0,0,0,0
134415.58,16054.06,237.0,141.0,233.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.5667429694200543,0.7518041732615928,0.6016161702608516,0.530689311768751,0.0,48000.0,1,0,0,0,1,0,0,0,0,0,0
70591.88,15525.94,207.0,116.0,200.0,1.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.4916224124178842,0.5344335607359707,0.5154069818725929,0.3575503037113471,1.0,119000.0,1,0,0,0,1,0,0,0,0,0,0
12867.95,7373.29,348.0,177.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5091584738189113,0.477459539998733,0.4929128186544707,0.4996558974449011,1.0,95000.0,0,0,0,1,0,0,0,0,0,0,1
88749.75,13361.32,430.0,180.0,412.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,1.0,0.5173341152001871,0.6236575844582134,0.5074777570987157,0.4207639344173095,1.0,82000.0,0,0,0,1,1,0,0,0,0,0,0
63266.35,10892.29,287.0,147.0,246.0,2.0,0.0,1.0,5760.62,3.0,10.0,0.0,0.0,0.5846412296517562,0.7012697251492053,0.5181191783070429,0.5879000212994953,0.0,52000.0,1,0,0,0,0,0,0,0,1,0,0
110321.77,14478.12,268.0,142.0,216.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.6981576987649186,0.6204205057405481,0.5871024462817939,0.658943153627757,0.0,81000.0,0,0,0,0,0,0,0,0,1,0,0
82005.37,12935.52,388.0,151.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5464964501078375,0.5916452291637879,0.5227960254893542,0.5897759656565288,0.0,75000.0,0,1,0,1,0,0,0,0,1,0,0
92340.26,16160.16,166.0,94.0,141.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6024675580847376,0.6047558736742092,0.7398087361678392,0.4900744867891026,0.0,59000.0,1,0,1,0,0,0,0,1,0,0,0
81853.6,16060.15,343.0,178.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3918046145415457,0.3278469414233398,0.2282194982903714,0.3327941740005022,0.0,67000.0,0,0,0,1,0,1,0,0,0,0,0
84550.68,9119.12,303.0,147.0,237.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.6965659447048816,0.7172391978437112,0.6707872175353319,0.6350461237843107,0.0,71000.0,1,0,0,1,1,0,0,0,0,0,0
93025.05,9948.02,238.0,106.0,190.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.545606704815234,0.6518913407355237,0.4659398331368937,0.3309215801624744,0.0,75000.0,1,1,0,0,0,0,0,0,0,0,1
101474.96,15689.05,126.0,66.0,108.0,2.0,1.0,1.0,8889.5,1.0,3.0,0.0,0.0,0.2941167938492165,0.312418962272078,0.3063672092991394,0.3324690605578249,0.0,82000.0,1,0,0,0,0,0,0,0,1,0,0
53007.21,8040.91,240.0,114.0,227.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.744279179777834,0.7037783202878936,0.5650403826874191,0.7124842733475326,0.0,68000.0,1,0,0,0,0,0,0,0,1,0,0
136844.05,19787.44,255.0,132.0,204.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.4971485260913514,0.4350237795610888,0.467856517159995,0.5003673194508801,0.0,50000.0,1,0,0,0,0,0,0,0,0,1,0
81659.18,12979.25,354.0,177.0,330.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.4235027028811718,0.442031384248346,0.4046722100155905,0.4060127976141309,0.0,59000.0,0,0,0,1,1,0,0,0,0,0,0
133557.25,15961.17,271.0,119.0,248.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4561480403622761,0.6725111987696505,0.3728711881990112,0.4718210759575044,0.0,53000.0,0,0,0,0,0,0,0,1,0,0,0
72617.46,13599.09,334.0,154.0,315.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4293433922997428,0.3654864855491351,0.2924794526026197,0.4088742645227503,0.0,119000.0,0,0,0,1,0,0,0,0,0,1,0
105922.04,13034.74,443.0,228.0,408.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4055349929230925,0.3780532110281261,0.4765593865738261,0.3018629159339476,0.0,122000.0,0,0,0,1,0,0,0,0,1,0,0
56947.12,13198.92,347.0,165.0,308.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.544546192391589,0.6310631060635218,0.5955208291024642,0.4867178186101241,0.0,113000.0,0,0,0,1,1,0,0,0,0,0,0
79871.68,12326.13,229.0,120.0,218.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.2863126183541244,0.2444562627390116,0.2068512367045032,0.3533370111590161,0.0,71000.0,0,0,0,0,0,1,0,0,0,0,0
61105.5,8505.71,232.0,128.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4486362352860909,0.4354873042120644,0.5145717667548185,0.4900744867891026,1.0,91000.0,0,0,1,0,0,0,0,1,0,0,0
104072.22,13119.46,207.0,137.0,203.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,1.0,0.6295368899231225,0.6213898210503012,0.6651935527056948,0.685859886130286,0.0,85000.0,1,0,0,0,0,1,0,0,0,0,0
88233.13,10994.32,273.0,149.0,261.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.5631319556840708,0.570155393802304,0.6070527300752618,0.6455561297534634,0.0,78000.0,0,0,0,0,0,0,0,0,0,1,0
96318.81,14674.89,293.0,171.0,292.0,2.0,1.0,1.0,6771.02,4.0,6.0,0.0,0.0,0.5825565696093452,0.6354747235604964,0.7331475251144403,0.5701765160496397,0.0,73000.0,1,0,0,0,0,1,0,0,0,0,0
70476.87,9871.72,326.0,171.0,310.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.571753608094784,0.3571544621500758,0.5399110336403657,0.6719175280937961,0.0,88000.0,0,0,0,1,0,0,1,0,0,0,0
119048.59,14873.33,273.0,166.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6265930236377415,0.5464815062744327,0.5836466076090562,0.6412992068271568,0.0,86000.0,0,0,0,0,0,0,1,0,0,0,0
173625.13,18158.2,275.0,176.0,274.0,0.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,0.6266536596571665,0.7553581272938498,0.6104446268575912,0.4948554487901063,0.0,75000.0,1,1,0,0,0,0,0,1,0,0,0
94668.98,16424.25,225.0,86.0,216.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,0.7642770007157049,0.6698278363865604,0.7839164850842782,0.4900744867891026,0.0,75000.0,1,0,1,0,1,0,0,0,0,0,0
74101.89,11330.9,270.0,124.0,200.0,2.0,1.0,1.0,10906.03,0.0,0.0,0.0,1.0,0.5355108100310757,0.5439301690171582,0.5489714545358689,0.4900744867891026,0.0,79000.0,1,0,1,0,0,0,1,0,0,0,0
87896.56,11501.69,295.0,178.0,285.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3085820465972934,0.3336595883532183,0.3734526355144371,0.4900744867891026,1.0,73000.0,0,0,1,0,0,0,0,0,0,0,1
79832.66,7999.41,350.0,198.0,272.0,3.0,1.0,1.0,14444.11,3.0,3.0,0.0,0.0,0.6298025688068108,0.6755836329212188,0.6232766693771298,0.6036203211795811,0.0,112000.0,1,0,0,1,0,1,0,0,0,0,0
113735.04,13433.56,152.0,86.0,136.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.5605362504697965,0.6101455207594374,0.508204307813945,0.5340524819305921,0.0,55000.0,0,0,0,0,0,0,0,0,0,1,0
59053.84,7439.44,333.0,143.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4907318454291232,0.6354355326355683,0.513153419722567,0.5638748850458367,0.0,108000.0,1,0,0,1,0,0,0,0,0,1,0
127872.36,19911.76,401.0,192.0,369.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5158472931414567,0.6086216340401751,0.5767120240433258,0.4099677530439988,0.0,89000.0,1,0,0,1,0,0,0,0,0,1,0
135439.89,99999.0,303.0,147.0,264.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.330594502992201,0.5063110600819605,0.3535457150489013,0.3743550524399969,1.0,85000.0,1,0,0,1,0,0,0,0,1,0,0
88616.0,11234.98,278.0,122.0,235.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.4581782864719947,0.5365874389022921,0.5550888752040363,0.3867517868679208,0.0,85000.0,0,0,0,0,0,0,0,0,1,0,0
130370.93,18081.69,363.0,197.0,343.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.5803537875916185,0.5591100789815843,0.5830837743661612,0.6280698769962539,0.0,90000.0,0,0,0,1,0,0,0,0,1,0,0
66613.45,7321.35,214.0,147.0,213.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.3240422482488013,0.38956802936473,0.4499095039307479,0.3480780409601122,0.0,102000.0,1,0,0,0,0,0,0,0,0,1,0
125084.43,16700.48,365.0,146.0,316.0,2.0,1.0,1.0,8837.53,1.0,0.0,0.0,0.0,0.5696960079599247,0.4995914700142684,0.6922670693699053,0.6253984554229958,0.0,63000.0,1,0,0,1,1,0,0,0,0,0,0
88163.03,14100.62,299.0,113.0,287.0,3.0,1.0,1.0,23391.86,1.0,5.0,1.0,0.0,0.4278020192844973,0.5675827182150032,0.3812698155066552,0.3805072387243476,1.0,58000.0,1,0,0,1,0,0,0,0,0,0,1
77225.17,10898.28,311.0,152.0,281.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.4192226890755344,0.3666257983145592,0.2909264656853014,0.4900744867891026,0.0,69000.0,1,0,1,1,0,0,1,0,0,0,0
106211.36,13033.22,273.0,154.0,237.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.4980602381813598,0.4920963231787897,0.4178087714755127,0.4864268449767855,1.0,78000.0,0,0,0,0,1,0,0,0,0,0,0
94349.74,12633.32,390.0,180.0,336.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.5516484541526712,0.4945869221039808,0.5860662888309074,0.6290165601164883,0.0,77000.0,0,0,0,1,0,1,0,0,0,0,0
45775.99,9199.95,287.0,170.0,228.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.6066525405125597,0.6500481040642665,0.68299875797548,0.4900744867891026,0.0,86000.0,1,0,1,0,0,0,0,0,0,1,0
98746.98,18060.37,297.0,139.0,263.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.6514487341802515,0.590448545891641,0.4924189979707659,0.6250461753912708,0.0,70000.0,1,0,0,0,0,0,0,0,1,0,0
54184.79,7718.94,312.0,180.0,298.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.5664298811829328,0.5670701996998083,0.4864707977157943,0.4660450989076667,1.0,36000.0,1,0,0,1,0,0,0,0,0,0,1
140572.78,16984.07,350.0,189.0,301.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.5392930301435435,0.5862540993534976,0.5636757282767516,0.5067258166560974,0.0,105000.0,1,0,0,1,1,0,0,0,0,0,0
99369.2,13811.25,249.0,137.0,210.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.6072929732230999,0.5304420859484263,0.5250858446399408,0.4900744867891026,0.0,82000.0,1,0,1,0,0,0,0,0,1,0,0
94300.11,12078.09,224.0,66.0,205.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,0.583797329013722,0.5221737738619213,0.4469970558079127,0.5361642924326262,0.0,98000.0,0,0,0,0,0,0,0,0,0,1,0
123437.3,99999.0,334.0,180.0,289.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.4818494480354583,0.3894729208821945,0.5947879655129885,0.4769600923536229,0.0,75000.0,1,1,0,1,0,0,0,0,0,1,0
82826.34,11839.93,288.0,157.0,258.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5227474605758684,0.5124154136831582,0.5243810993234217,0.395339086801806,0.0,101000.0,0,0,0,0,0,0,0,0,0,0,1
90325.91,15568.49,318.0,153.0,280.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.5657873890165572,0.5930359540075106,0.6256222971109251,0.521854034646832,0.0,44000.0,0,0,0,1,0,0,0,0,1,0,0
61689.72,11554.78,308.0,143.0,267.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.527099041202592,0.506846550225768,0.4444353057910178,0.5221160552989126,0.0,48000.0,0,0,0,1,0,0,0,0,0,0,1
64941.09,11095.58,310.0,163.0,307.0,1.0,0.0,1.0,434.7,4.0,6.0,0.0,0.0,0.5777839209481737,0.5928633652490016,0.3682964663305543,0.4900744867891026,0.0,75000.0,0,0,1,1,0,0,0,1,0,0,0
82250.91,13369.46,252.0,141.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4586319430778287,0.5582087966293826,0.520385543535809,0.5042036775331062,1.0,65000.0,0,0,0,0,0,1,0,0,0,0,0
72563.64,10683.89,211.0,111.0,180.0,1.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.5714473633208911,0.5199701656379816,0.5375124667783647,0.6422362600170686,0.0,67000.0,1,0,0,0,0,1,0,0,0,0,0
121721.71,17967.34,304.0,127.0,298.0,2.0,1.0,1.0,5505.97,2.0,5.0,0.0,1.0,0.4888639296653769,0.4388253286650309,0.3879170932832409,0.4351970534241447,0.0,81000.0,1,0,0,1,0,1,0,0,0,0,0
95533.04,12785.63,286.0,136.0,269.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7073695468393226,0.6118304959041092,0.6095262091602095,0.6718624249050023,0.0,111000.0,0,0,0,0,0,0,0,0,0,1,0
33938.87,8105.08,273.0,189.0,214.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3404289677744913,0.3463706430548424,0.2678519569987405,0.3789410466196464,0.0,51000.0,0,0,0,0,1,0,0,0,0,0,0
70963.65,13816.76,240.0,110.0,214.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.4677440255886801,0.5290790409259529,0.3829098744696365,0.385891614036412,1.0,80000.0,0,0,0,0,0,0,0,0,0,0,1
79152.27,5742.86,245.0,157.0,199.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.6179569282398977,0.5772774861772925,0.5833296970422261,0.4900744867891026,0.0,80000.0,1,0,1,0,0,0,0,1,0,0,0
66366.65,9683.4,265.0,122.0,238.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.5069905754941663,0.4974000204907583,0.6783774823645781,0.4119299919363147,0.0,62000.0,1,0,0,0,0,1,0,0,0,0,0
76045.2,16413.17,249.0,140.0,244.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5736212137396011,0.5697911951015496,0.6231048722059043,0.6664313704233937,1.0,74000.0,1,0,0,0,0,0,0,0,0,0,1
88573.33,13053.29,271.0,115.0,269.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.6617388285988612,0.6187848314571962,0.635052411515208,0.6750384454429815,0.0,65000.0,0,0,0,0,0,0,0,0,0,0,1
130317.44,13375.04,319.0,161.0,280.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.4483814069639938,0.3372074127498991,0.5911845432993899,0.427123179208582,0.0,84000.0,1,0,0,1,1,0,0,0,0,0,0
50313.99,8104.04,353.0,158.0,313.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.6011090953011217,0.4508688673667051,0.7206893038328247,0.492170653959643,0.0,64000.0,1,0,0,1,0,0,0,0,0,0,1
171972.17,99999.0,343.0,169.0,327.0,2.0,1.0,1.0,15001.29,3.0,7.0,0.0,0.0,0.4200171430837788,0.4847781220724794,0.5876204900155196,0.3809007802716972,1.0,83000.0,1,0,0,1,0,0,0,0,0,0,1
99982.83,11554.3,377.0,214.0,358.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.6184869880308083,0.5750564098746235,0.5602081791520971,0.4900744867891026,0.0,75000.0,1,0,1,1,1,0,0,0,0,0,0
75238.64,10569.08,297.0,187.0,257.0,3.0,1.0,1.0,19640.4,0.0,3.0,0.0,0.0,0.5246971700663102,0.5818330250087353,0.5388757752475197,0.5088765205348089,0.0,75000.0,1,1,0,0,0,0,0,0,0,0,1
79110.26,11341.34,220.0,118.0,194.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.4736247418053584,0.532723429895841,0.4430665692218329,0.4628663065211977,1.0,99000.0,0,0,0,0,0,0,0,1,0,0,0
